id,name,status,feat_type,latitude,longitude,reo,maybe,other
49369,Scuppers Icefalls,Unofficial Recorded,Ice Feature,-76.800000,161.600000,0,0,2
49370,Scuttle Valley,Unofficial Recorded,Valley,-76.633333,161.150000,0,0,2
5318,Scylla and Charybdis,Official Assigned,Hill,-44.388277,168.753838,0,0,3
11729,Scythian Nunatak,Official Validated,Ice Feature,-76.733333,159.766667,0,0,2
39558,Sea View Peak,Unofficial Recorded,Hill,-45.785806,167.037667,0,0,3
11730,Seabee Heights,Official Validated,Hill,-85.216667,188.750000,0,0,2
13324,Seabee Hook,Official Validated,Peninsula,-72.316667,170.216667,0,0,2
39559,Seabreeze Point,Unofficial Recorded,Point,-44.642750,167.634167,0,0,2
39560,Seacliff,Unofficial Recorded,Locality,-45.679278,170.617611,0,0,1
39561,Seacombe Creek,Unofficial Recorded,Stream,-43.964972,168.616750,0,0,2
39562,Seadown,Unofficial Recorded,Hill,-43.131389,172.749917,0,0,1
39563,Seadown,Unofficial Recorded,Locality,-44.298028,171.278111,0,0,1
11731,Seafarer Glacier,Official Validated,Glacier,-72.900000,166.566667,0,0,2
39564,Seafield,Unofficial Recorded,Locality,-43.923556,171.904444,0,0,1
39565,Seaford,Official Approved,Locality,-40.581194,172.686306,0,0,1
39566,Seaforth,Unofficial Recorded,Locality,-44.334750,171.272806,0,0,1
39567,Seaforth River,Unofficial Recorded,Stream,-45.586167,167.109111,0,0,2
39568,Seagrove,Unofficial Recorded,Locality,-37.096833,174.779778,0,0,1
5319,Seagull Gully,Official Assigned,Valley,-42.963920,172.251002,0,0,2
5320,Seagull Hill,Official Assigned,Hill,-44.984029,169.998805,0,0,2
39570,Seagull Island,Unofficial Recorded,Island,-40.744611,173.924333,0,0,2
39571,Seagull Island,Unofficial Recorded,Place,-41.361139,175.144722,0,0,2
5321,Seagull Lake,Official Assigned,Lake,-43.510510,171.246743,0,0,2
49625,Seagull Rock,Unofficial Recorded,Rock,-52.580000,169.043056,0,0,2
5322,Seagull Stream,Official Assigned,Stream,-37.010450,174.529743,0,0,2
49371,Seahorse,Unofficial Recorded,Hill,-78.266667,163.300000,0,0,1
39572,Seal Bay,Official Approved,Bay,-40.824333,172.156778,0,0,2
39573,Seal Col,Unofficial Recorded,Pass,-44.497056,168.375389,0,0,2
5323,Seal Creek,Official Assigned,Stream,-43.731982,169.195529,0,0,2
39574,Seal Creek,Unofficial Recorded,Stream,-47.140389,167.848750,0,0,2
39575,Seal Island,Unofficial Recorded,Island,-42.032250,171.366083,0,0,2
39576,Seal Islands,Unofficial Recorded,Island,-45.778778,166.480139,0,0,2
39579,Seal Point,Unofficial Recorded,Point,-45.902444,170.633194,0,0,2
5324,Seal Point,Official Assigned,Point,-40.803730,173.801499,0,0,2
5325,Seal Point,Official Assigned,Point,-43.730538,169.191312,0,0,2
13325,Seal Point,Official Validated,Point,-71.366667,170.233333,0,0,2
39577,Seal Point,Unofficial Recorded,Point,-47.191833,167.819889,0,0,2
13805,Seal Point,Official Assigned,Point,-48.021740,166.611855,0,0,2
39581,Seal Rock,Unofficial Recorded,Island,-46.008694,166.565083,0,0,2
39582,Seal Rock,Unofficial Recorded,Island,-46.574278,168.328167,0,0,2
39580,Seal Rock,Unofficial Recorded,Island,-45.756778,166.571000,0,0,2
13326,Seal Rock,Official Validated,Rock,-77.639953,166.504718,0,0,2
39583,Seal Rock,Unofficial Recorded,Island,-34.958222,173.705222,0,0,2
13678,Seal Rock,Official Assigned,Rock,-47.747983,179.023923,0,0,2
39585,Seal Rocks,Unofficial Recorded,Island,-43.996667,168.521917,0,0,2
13327,Seal Rocks,Official Validated,Rock,-66.250000,162.416667,0,0,2
39584,Seal Rocks,Unofficial Recorded,Island,-46.750722,168.596694,0,0,2
39586,Sealers Bay,Unofficial Recorded,Bay,-46.760222,167.651583,0,0,2
39587,Sealers Bay,Unofficial Recorded,Bay,-46.040000,166.531833,0,0,2
5326,Sealers Cave,Official Assigned,Cave,-46.572889,166.900913,0,0,2
49546,Sealers Creek,Unofficial Recorded,Stream,-50.564510,166.209810,0,0,2
39589,Sealers No 1 Creek,Unofficial Recorded,Stream,-46.156194,166.634111,0,0,3
39590,Sealers No 2 Creek,Unofficial Recorded,Stream,-46.159028,166.651917,0,0,3
5327,Sealey Glacier,Official Assigned,Glacier,-44.371181,168.400036,0,0,2
39591,Sealy Pass,Unofficial Recorded,Pass,-43.423500,170.552278,0,0,2
39592,Sealy Range,Unofficial Recorded,Range,-43.747750,170.066139,0,0,2
39593,Sealy Stream,Unofficial Recorded,Stream,-44.362222,168.357194,0,0,2
5328,Sealy Tarns,Official Assigned,Lake,-43.713530,170.074334,0,0,2
39594,Searle Stream,Unofficial Recorded,Stream,-42.949361,170.784611,0,0,2
9418,Seaton Square Recreation Reserve,Official Validated,recreation reserve,-45.191389,169.325556,0,0,4
39595,Seatoun,Unofficial Recorded,Suburb,-41.324806,174.831028,0,0,1
39596,Seatoun Heights,Unofficial Recorded,Suburb,-41.317639,174.822889,0,0,2
39599,Seaview,Unofficial Recorded,Suburb,-41.244444,174.894750,0,0,1
39598,Seaview,Unofficial Recorded,Suburb,-44.396528,171.238583,0,0,1
39597,Seaview,Unofficial Recorded,Suburb,-42.706028,170.983306,0,0,1
39600,Seaward Downs,Unofficial Recorded,Locality,-46.380417,168.757028,0,0,2
9419,Seaward Downs Scenic Reserve,Official Validated,scenic reserve,-46.364722,168.708889,0,0,4
39601,Seaward Kaikoura Range,Unofficial Recorded,Range,-42.165750,173.702528,1,0,2
39602,Seaward River,Unofficial Recorded,Stream,-42.889028,172.300167,0,0,2
11732,Seay Peak,Official Validated,Hill,-79.083333,157.500000,0,0,2
39604,Sebastopol,Unofficial Recorded,Hill,-43.044306,171.326389,0,0,1
39603,Sebastopol,Unofficial Recorded,Hill,-43.753278,170.099389,0,0,1
5329,Sebastopol Creek,Official Assigned,Stream,-42.570807,173.341999,0,0,2
39605,Sebastopol Creek,Unofficial Recorded,Stream,-42.651056,171.083833,0,0,2
39606,Sebastopol Hill,Unofficial Recorded,Hill,-45.124083,170.888139,0,0,2
5330,Sebastopol Ridge,Official Assigned,Ridge,-42.248026,172.872569,0,0,2
39607,Seccombes Canal,Unofficial Recorded,Stream,-37.906722,176.808167,0,0,2
10631,Sechrist Ridge,Official Assigned,Ridge,-77.233333,162.416667,0,0,2
39608,Second Bay,Unofficial Recorded,Bay,-36.897333,175.198083,0,0,2
39609,Second Branch,Unofficial Recorded,Stream,-37.076972,175.721694,0,0,2
39610,Second Cove,Unofficial Recorded,Bay,-45.552694,166.807444,0,0,2
13328,Second Crater,Official Validated,Crater,-77.821609,166.685720,0,0,2
39611,Second Creek,Unofficial Recorded,Stream,-43.832167,170.240167,0,0,2
5331,Second Creek,Official Assigned,Stream,-42.744605,171.531385,0,0,2
39612,Second Flat,Unofficial Recorded,Flat,-39.016500,177.052167,0,0,2
39613,Second Gorge,Unofficial Recorded,Valley,-42.854083,171.255972,0,0,2
39614,Second Gully,Unofficial Recorded,Valley,-44.896056,170.260000,0,0,2
39615,Second Peak,Unofficial Recorded,Hill,-44.766111,168.037528,0,0,2
13997,Second Water Creek (Waipapaku),Official Assigned,Stream,-44.288521,183.781978,1,0,3
39616,Second Waterfall Stream,Unofficial Recorded,Stream,-43.760194,170.262639,0,0,3
39617,Second Waterfall Stream,Unofficial Recorded,Stream,-43.666611,170.639583,0,0,3
14786,Secretary Basin,Unofficial Recorded,Basin,-45.114833,166.846667,0,0,2
14787,Secretary Canyon,Unofficial Recorded,Canyon,-45.166667,166.700000,0,0,2
39618,Secretary Island,Unofficial Recorded,Island,-45.229694,166.928333,0,0,2
39619,Secretary Ridge,Unofficial Recorded,Ridge,-42.938000,171.106528,0,0,2
13329,Section Peak,Official Validated,Hill,-73.233333,161.916667,0,0,2
39620,Seddon,Unofficial Recorded,Locality,-41.673833,174.077917,0,0,1
5332,Seddon Col,Official Assigned,Pass,-43.148492,170.934202,0,0,2
5333,Seddon Creek,Official Assigned,Stream,-43.164364,170.951298,0,0,2
9420,Seddon House Historic Reserve,Official Validated,historic reserve,-42.634444,171.189722,0,0,4
9421,Seddon Recreation Reserve,Official Validated,recreation reserve,-41.673611,174.071667,0,0,3
39621,Seddonville,Unofficial Recorded,Locality,-41.557028,171.980417,0,0,1
7275,Seddonville Branch Railway,Official Assigned,Railway Line,-41.557636,171.918746,0,0,3
9422,Seddonville Soldiers Memorial Recreation Reserve,Official Validated,recreation reserve,-41.555833,171.988056,0,0,5
39622,Sedgebrook,Unofficial Recorded,Locality,-37.195917,174.835250,0,0,1
39623,Sedgemere,Unofficial Recorded,Locality,-43.841056,172.303361,0,0,1
39624,Seek Cove,Unofficial Recorded,Bay,-46.064111,166.610639,0,0,2
49372,Seekers Ridge,Unofficial Recorded,Ridge,-71.166667,162.750000,0,0,2
10632,Seelig Peak,Official Assigned,Hill,-82.433333,163.966667,0,0,2
14788,Seelig Saddle,Unofficial Recorded,Saddle,-67.050000,163.716667,0,0,2
13648,Seeliger Creek,Official Assigned,Stream,-50.539685,166.199109,0,0,2
39625,Seething Stream,Unofficial Recorded,Stream,-44.327472,168.745472,0,0,2
39626,Sefton,Unofficial Recorded,Locality,-43.245472,172.660556,0,0,1
11733,Sefton Glacier,Official Validated,Glacier,-80.750000,156.866667,0,0,2
10633,Seismic Bluff,Official Assigned,Cliff,-77.533333,167.083333,0,0,2
39627,Seismic Rift,Unofficial Recorded,Valley,-44.013000,168.915889,0,0,2
5334,Selborne Range,Official Assigned,Range,-44.038081,168.920133,0,0,2
5335,Selborne Spur,Official Assigned,Ridge,-44.011729,168.888262,0,0,2
5336,Selby Stream,Official Assigned,Stream,-43.949331,171.227345,0,0,2
5337,Sellars Stream,Official Assigned,Stream,-41.355707,173.678500,0,0,2
39629,Selwyn,Unofficial Recorded,Locality,-43.648833,172.232194,0,0,1
39630,Selwyn,Unofficial Recorded,Locality,-37.909028,175.848472,0,0,1
5338,Selwyn Creek,Official Assigned,Stream,-44.578676,167.941217,0,0,2
15008,Selwyn District,Official Official By Other Legislation,Local Government,-43.134914,171.614468,0,0,2
39631,Selwyn Flat,Unofficial Recorded,Flat,-34.917667,173.166889,0,0,2
39632,Selwyn Glacier,Unofficial Recorded,Glacier,-43.774389,169.980778,0,0,2
39633,Selwyn Heights,Unofficial Recorded,Suburb,-38.116861,176.215917,0,0,2
39634,Selwyn Huts,Unofficial Recorded,Locality,-43.715778,172.442806,0,0,2
9423,Selwyn Park Historic Reserve,Official Validated,historic reserve,-38.008611,175.327500,0,0,4
5339,Selwyn Rapids,Official Assigned,Rapid,-43.478656,171.910639,0,0,2
39635,Selwyn Rapids,Unofficial Recorded,Waterfall,-43.475722,171.903333,0,0,2
39636,Selwyn River North Branch,Unofficial Recorded,Stream,-43.389111,171.744528,0,0,4
7435,Selwyn River/Waikirikiri,Official Altered,Stream,-43.615271,172.126066,1,0,2
9424,Selwyn Scenic Reserve,Official Validated,scenic reserve,-38.004167,175.922500,0,0,3
39637,Selwyn Village,Unofficial Recorded,Locality,-36.864417,174.694278,0,0,2
9425,Selwyn Wildlife Management Reserve,Official Validated,Government purpose reserve,-43.729167,172.442778,0,0,4
39638,Semple Burn,Unofficial Recorded,Stream,-45.765056,170.535083,0,0,2
11734,Senia Point,Official Validated,Point,-80.516667,160.966667,0,0,2
11735,Sennet Glacier,Official Validated,Glacier,-80.216667,158.666667,0,0,2
13783,Sentinel,Official Assigned,Hill,-29.278766,182.108293,0,0,1
5340,Sentinel Hill,Official Assigned,Hill,-41.536778,172.548881,0,0,2
5341,Sentinel Hill,Official Assigned,Hill,-41.160152,173.403893,0,0,2
39640,Sentinel Peak,Unofficial Recorded,Hill,-44.402194,169.233167,0,0,2
39641,Sentinel Peak,Unofficial Recorded,Hill,-43.052889,170.967861,0,0,2
13330,Sentinel Peak,Official Validated,Hill,-77.778539,162.382629,0,0,2
39642,Sentinel Rock,Unofficial Recorded,Hill,-43.424639,170.168917,0,0,2
39645,Sentinel Rock,Unofficial Recorded,Rock,-36.082083,174.601306,0,0,2
39643,Sentinel Rock,Unofficial Recorded,Hill,-37.622611,175.841167,0,0,2
39646,Sentinel Rock,Unofficial Recorded,Rock,-45.094694,170.463889,0,0,2
39644,Sentinel Rock,Unofficial Recorded,Island,-40.881806,174.141056,0,0,2
39647,Sentinel Rocks,Unofficial Recorded,Rock,-45.587167,169.880833,0,0,2
9426,Sentry Box Scenic Reserve,Official Validated,scenic reserve,-39.661944,176.296111,0,0,4
39648,Sentry Box Stream,Unofficial Recorded,Stream,-39.666639,176.286861,0,0,3
39649,Sentry Hill,Unofficial Recorded,Hill,-39.869861,175.233278,0,0,2
39650,Sentry Hill,Unofficial Recorded,Locality,-39.043278,174.201194,0,0,2
9427,Sentry Hill Redoubt Historic Reserve,Official Validated,historic reserve,-39.038611,174.196667,0,0,5
14789,Sentry Reef,Unofficial Recorded,Reef,-44.205000,183.431667,0,0,2
5342,Separation Col,Official Assigned,Pass,-43.470174,170.588532,0,0,2
39651,Separation Glacier,Unofficial Recorded,Glacier,-43.476667,170.576806,0,0,2
39652,Separation Point,Unofficial Replaced,Point,-40.782583,172.997778,0,0,2
39653,Separation Point,Unofficial Recorded,Point,-41.314250,174.127028,0,0,2
54584,Separation Point / Te Matau,Official Altered,Point,-40.782583,172.997778,2,0,2
13331,Separation Range,Official Validated,Range,-84.083333,174.000000,0,0,2
39654,Separation Stream,Unofficial Recorded,Stream,-43.497556,170.528889,0,0,2
13332,Sequence Hill,Official Validated,Hill,-73.050000,161.250000,0,0,2
39655,Serac Creek,Unofficial Recorded,Stream,-43.491944,170.075250,0,0,2
11736,Serba Peak,Official Validated,Hill,-69.633333,159.050000,0,0,2
39656,Sergeant Channel,Unofficial Recorded,Channel,-36.811333,174.965861,0,0,2
39657,Sergeant Garveys Cairn,Unofficial Recorded,Site,-44.838028,170.258028,0,0,3
39658,Sergeants Hill,Unofficial Recorded,Locality,-41.761667,171.647944,0,0,2
5343,Sergeants Hill Post Office,Unofficial Discontinued,Building,-41.761588,171.649054,0,0,4
5344,Serpent Glacier,Official Assigned,Glacier,-43.328468,170.628385,0,0,2
39660,Serpentine,Unofficial Recorded,Stream,-39.522222,176.915111,0,0,1
39667,Serpentine Creek,Official Approved,Stream,-40.895816,172.632028,0,0,2
39661,Serpentine Creek,Unofficial Recorded,Stream,-42.193639,172.774167,0,0,2
39662,Serpentine Creek,Unofficial Recorded,Stream,-44.375889,169.865833,0,0,2
39663,Serpentine Creek,Unofficial Recorded,Stream,-45.456167,169.798083,0,0,2
5345,Serpentine Creek,Official Assigned,Stream,-43.956003,169.346955,0,0,2
39665,Serpentine Creek,Unofficial Recorded,Stream,-43.006000,171.072583,0,0,2
39664,Serpentine Creek,Unofficial Recorded,Stream,-42.596778,171.133167,0,0,2
39666,Serpentine Creek,Official Approved,Stream,-40.838194,172.717000,0,0,2
39668,Serpentine Diggings,Unofficial Recorded,Place,-45.402361,169.709028,0,0,2
39669,Serpentine Flat,Unofficial Recorded,Flat,-45.453806,169.833278,0,0,2
5346,Serpentine Range,Official Assigned,Range,-44.701011,168.173045,0,0,2
39670,Serpentine River,Unofficial Recorded,Stream,-41.406722,173.207722,0,0,2
39671,Serpentine Saddle,Unofficial Recorded,Pass,-44.649583,168.162028,0,0,2
9428,Serpentine Scenic Reserve,Official Validated,scenic reserve,-45.900556,170.412222,0,0,3
39672,Serpentine Stream,Unofficial Recorded,Stream,-45.119250,170.753944,0,0,2
9429,Serpentine Wildlife Management Reserve,Official Validated,Government purpose reserve,-45.900556,170.412222,0,0,4
11737,Serrat Glacier,Official Validated,Glacier,-70.400000,161.066667,0,0,2
39673,Serrate Spur,Unofficial Recorded,Ridge,-44.079417,169.360944,0,0,2
11738,Sessrumnir Valley,Official Validated,Valley,-77.616667,160.833333,0,0,2
39674,Setback Ravine,Unofficial Recorded,Valley,-44.001556,168.981472,0,0,2
39675,Seton Peak,Unofficial Recorded,Hill,-44.609583,168.761111,0,0,2
5347,Settlers Bush,Official Assigned,Bush,-42.756460,173.349121,0,0,2
5348,Settlers Stream,Official Assigned,Stream,-37.007873,175.612474,0,0,2
5349,Seven Hills,Official Assigned,Hill,-42.854350,172.448151,0,0,2
39677,Seven Mile Creek,Unofficial Recorded,Stream,-42.780667,171.491333,0,0,3
50790,Seven Mile Creek,Unofficial Replaced,Stream,-42.374882,171.315759,0,0,3
39676,Seven Mile Creek,Unofficial Recorded,Stream,-45.041889,168.587000,0,0,3
7436,Seven Mile Creek/Waimatuku,Official Altered,Stream,-42.374882,171.315759,1,0,3
39678,Seven Mile Point,Unofficial Recorded,Point,-45.067250,168.570139,0,0,3
9430,Seven Mile Recreation Reserve,Official Validated,recreation reserve,-45.900556,170.412222,0,0,4
39679,Seventeen Creek,Unofficial Recorded,Stream,-41.738000,172.823917,0,0,2
39680,Seventeen Mile Bluff,Unofficial Recorded,Cliff,-42.279583,171.276889,0,0,3
39681,Seventeen Mile Creek,Unofficial Recorded,Stream,-44.650500,168.621389,0,0,3
39682,Seventeen Valley Stream,Unofficial Recorded,Stream,-41.570361,174.007444,0,0,3
39683,Seventy Fathoms Point,Unofficial Recorded,Point,-45.417528,166.872333,0,0,3
39684,Severn,Unofficial Recorded,Hill,-42.078833,173.066500,0,0,1
39685,Severn River,Unofficial Recorded,Stream,-42.090583,173.014028,0,0,2
39686,Severn Saddle,Unofficial Recorded,Pass,-41.990472,173.057306,0,0,2
39687,Sewell Peak,Unofficial Recorded,Hill,-42.408111,171.342278,0,0,2
39688,Sexton Stream,Unofficial Recorded,Stream,-38.630361,176.238250,0,0,2
14790,Seymour Basin,Unofficial Recorded,Basin,-45.303333,167.011667,0,0,2
39689,Seymour Island,Unofficial Recorded,Island,-45.307694,167.006139,0,0,2
39690,Seymour or Herring Stream,Unofficial Recorded,Stream,-42.246000,173.414944,0,0,4
5350,Seymour Peak,Official Assigned,Hill,-43.427177,170.495765,0,0,2
39692,Seymour Stream,Unofficial Recorded,Stream,-42.289694,172.760722,0,0,2
14185,Shackleton Canyon,Official Adopted,Canyon,-75.250000,194.000000,0,0,2
13333,Shackleton Coast,Official Validated,Coast Feature,-82.000000,162.000000,0,0,2
13334,Shackleton Glacier,Official Validated,Glacier,-84.583333,183.666667,0,0,2
39693,Shackleton Glacier,Unofficial Recorded,Glacier,-43.403000,170.508500,0,0,2
49106,Shackleton Ice Falls,Unofficial Recorded,Ice Feature,-85.133333,164.000000,0,0,3
13335,Shackleton Inlet,Official Validated,Bay,-82.316667,164.000000,0,0,2
39694,Shades Beach,Unofficial Recorded,Beach,-46.638333,169.237667,0,0,2
13336,Shadow Bluff,Official Validated,Cliff,-71.950000,167.633333,0,0,2
39695,Shadow Stream,Unofficial Recorded,Stream,-42.943861,170.966528,0,0,2
39697,Shady Creek,Unofficial Recorded,Stream,-44.982389,168.649611,0,0,2
39696,Shady Creek,Unofficial Recorded,Stream,-44.200944,168.638972,0,0,2
39698,Shady Nook,Unofficial Recorded,Valley,-44.042083,168.871667,0,0,2
39699,Shady Ravine,Unofficial Recorded,Valley,-44.103750,168.964778,0,0,2
39700,Shaffrey Creek,Unofficial Recorded,Stream,-42.859139,171.608889,0,0,2
39701,Shaftesbury,Unofficial Recorded,Locality,-37.623194,175.787833,0,0,1
39702,Shafto Peak,Unofficial Recorded,Hill,-43.074250,171.175111,0,0,2
39704,Shag Bay,Unofficial Recorded,Bay,-35.463722,174.730556,0,0,2
39703,Shag Bay,Unofficial Recorded,Bay,-43.105139,170.324556,0,0,2
39705,Shag Bay,Unofficial Recorded,Bay,-36.499583,175.425361,0,0,2
5351,Shag Bend,Official Assigned,Bend,-42.062963,173.876901,0,0,2
39706,Shag Cove,Unofficial Recorded,Bay,-41.122250,173.878722,0,0,2
39707,Shag Creek,Unofficial Recorded,Stream,-46.152583,170.044444,0,0,2
39708,Shag Creek,Unofficial Recorded,Stream,-41.945306,171.851833,0,0,2
39709,Shag Creek,Unofficial Recorded,Stream,-42.068500,172.192194,0,0,2
39710,Shag Harbour,Unofficial Recorded,Bay,-40.872222,173.063472,0,0,2
39711,Shag Harbour,Unofficial Recorded,Bay,-36.313389,175.435528,0,0,2
39712,Shag Islands,Unofficial Recorded,Island,-45.732583,166.773444,0,0,2
39713,Shag Lake,Unofficial Recorded,Lake,-35.790333,173.607194,0,0,2
13721,Shag Point,Official Assigned,Point,-52.592696,169.221492,0,0,2
39714,Shag Point,Unofficial Recorded,Locality,-45.460389,170.814639,0,0,2
39716,Shag Point,Unofficial Recorded,Point,-36.309389,175.424333,0,0,2
39717,Shag Point,Unofficial Recorded,Point,-36.954444,174.664444,0,0,2
39715,Shag Point,Unofficial Recorded,Point,-45.861694,167.451556,0,0,2
7437,Shag Point/Matakaea,Official Altered,Point,-45.474364,170.831457,1,0,2
9431,Shag Point/Matakaea Scientific Reserve,Official Validated,scientific reserve,-45.466944,170.810000,1,0,4
39718,Shag Pool,Unofficial Recorded,Lake,-39.029111,175.814444,0,0,2
5352,Shag Pool,Official Assigned,Pool,-39.028792,175.814041,0,0,2
39719,Shag River,Unofficial Recorded,Stream,-45.670194,166.570111,0,0,2
5353,Shag River (Waihemo),Official Assigned,Stream,-45.479330,170.811709,1,0,2
39720,Shag Rock,Unofficial Recorded,Island,-46.583778,168.271833,0,0,2
49475,Shag Rock,Unofficial Recorded,Rock,-50.708640,166.207470,0,0,2
39722,Shag Rock,Unofficial Recorded,Island,-42.817389,173.350833,0,0,2
39724,Shag Rock,Unofficial Recorded,Island,-36.595306,174.906139,0,0,2
39725,Shag Rock,Unofficial Recorded,Rock,-43.563583,172.750333,0,0,2
39726,Shag Rock,Unofficial Recorded,Rock,-35.238639,174.230250,0,0,2
39721,Shag Rock,Unofficial Recorded,Island,-42.369500,171.221556,0,0,2
39723,Shag Rock,Unofficial Recorded,Island,-40.970139,174.087917,0,0,2
9432,Shag Rock Scenic Reserve,Official Validated,scenic reserve,-42.810833,173.351111,0,0,4
5354,Shag Stream,Official Assigned,Stream,-43.916972,171.190380,0,0,2
13722,Shag Stream,Official Assigned,Stream,-52.583761,169.215840,0,0,2
39728,Shag Stream,Unofficial Recorded,Stream,-37.132861,175.634917,0,0,2
39729,Shag Tarn,Unofficial Recorded,Lake,-41.336917,172.176722,0,0,2
39730,Shaggery Gully,Unofficial Recorded,Valley,-41.418444,173.140667,0,0,2
39731,Shaggy Hill,Unofficial Recorded,Hill,-43.367528,171.147472,0,0,2
39732,Shagree Creek,Unofficial Recorded,Stream,-46.219472,169.976306,0,0,2
9433,Shakespeare's Cliff Scenic and Historic Reserve,Official Validated,scenic reserve,-36.829722,175.728333,0,0,6
39733,Shakespeare Bay,Unofficial Recorded,Bay,-41.278139,173.997444,0,0,2
39734,Shakespeare Cliff,Unofficial Recorded,Cliff,-36.826000,175.725056,0,0,2
39735,Shakespeare Flat,Official Approved,Flat,-40.892056,172.459556,0,0,2
39736,Shakespeare Point,Unofficial Recorded,Point,-36.263917,175.509333,0,0,2
39737,Shaky Gully,Unofficial Recorded,Valley,-44.010528,168.919278,0,0,2
39738,Shale Creek,Unofficial Recorded,Stream,-44.036250,169.419389,0,0,2
39739,Shale Creek,Unofficial Recorded,Stream,-42.109194,172.349250,0,0,2
39740,Shale Peak,Unofficial Recorded,Hill,-42.607778,172.634194,0,0,2
5355,Shale Peak Stream,Official Assigned,Stream,-42.578563,172.635721,0,0,3
39741,Shale Stream,Unofficial Recorded,Stream,-44.089306,169.040222,0,0,2
39742,Shaler Range,Unofficial Recorded,Range,-42.978028,171.378611,0,0,2
39743,Shaley Stream,Unofficial Recorded,Stream,-42.345139,172.661083,0,0,2
39744,Shallow Bay,Unofficial Recorded,Bay,-45.487389,167.594972,0,0,2
39745,Shallow Bay,Unofficial Recorded,Bay,-45.832333,167.487861,0,0,2
39746,Shallow Creek,Unofficial Recorded,Stream,-45.978972,166.544722,0,0,2
39747,Shallow Lake,Unofficial Recorded,Lake,-45.712500,167.336306,0,0,2
49107,Shallow Valley,Unofficial Recorded,Valley,-77.514061,167.166536,0,0,2
39748,Shamrock Creek,Unofficial Recorded,Stream,-42.674722,171.127194,0,0,2
39749,Shamrock Creek,Unofficial Recorded,Stream,-41.837944,171.524639,0,0,2
10165,Shamrock Creek Amenity Area,Official Validated,amenity area,-42.677778,171.146389,0,0,4
39750,Shamrock Gully,Unofficial Recorded,Valley,-44.876972,169.880611,0,0,2
5356,Shand Bay,Official Assigned,Bay,-46.570538,168.565616,0,0,2
39751,Shanghai Bay,Unofficial Recorded,Bay,-42.795556,170.903389,0,0,2
13337,Shangri-La,Official Validated,Valley,-78.050000,163.700000,0,0,1
11739,Shanklin Glacier,Official Validated,Glacier,-84.616667,176.666667,0,0,2
39752,Shanks Glacier,Unofficial Recorded,Glacier,-43.323417,170.812194,0,0,2
39753,Shanks Head,Unofficial Recorded,Point,-45.137806,166.975306,0,0,2
39754,Shannon,Unofficial Recorded,Locality,-45.652694,170.073500,0,0,1
39755,Shannon,Unofficial Recorded,Locality,-40.551389,175.420361,0,0,1
5357,Shannon Cliffs,Official Assigned,Cliff,-43.144207,171.958561,0,0,2
39756,Shannon Stream,Unofficial Recorded,Stream,-45.663278,170.087667,0,0,2
39757,Shanty Creek,Unofficial Recorded,Stream,-45.339639,169.367806,0,0,2
39758,Shanty Gully Stream,Unofficial Recorded,Stream,-42.176944,173.444306,0,0,3
39759,Shantytown,Unofficial Recorded,Locality,-42.535278,171.183194,0,0,1
13338,Shapeless Mountain,Official Validated,Hill,-77.427767,160.409861,0,0,2
39760,Shark Bay,Unofficial Recorded,Bay,-36.426389,174.827417,0,0,2
39761,Shark Bay,Unofficial Recorded,Bay,-37.391667,175.942917,0,0,2
39762,Shark Bay,Unofficial Recorded,Bay,-38.701944,178.070639,0,0,2
54758,Shark Bay,Unofficial Recorded,Bay,-41.302231,174.817165,0,0,2
5358,Shark Cove,Official Assigned,Bay,-45.721074,166.965439,0,0,2
49373,Shark Fin,Unofficial Recorded,Hill,-78.366667,162.916667,0,0,2
49374,Shark Fin Glacier,Unofficial Recorded,Glacier,-78.383333,162.916667,0,0,3
39763,Shark Hill,Unofficial Recorded,Hill,-45.425722,170.318667,0,0,2
5360,Shark Island,Official Assigned,Island,-35.014409,173.752988,0,0,2
5359,Shark Island,Official Assigned,Island,-46.835179,167.716563,0,0,2
39764,Shark Island,Unofficial Recorded,Island,-37.060028,174.862667,0,0,2
13723,Shark Point,Official Assigned,Point,-52.548528,169.085296,0,0,2
39765,Sharks Bay Creek,Unofficial Recorded,Stream,-45.510611,168.744972,0,0,3
39766,Sharks Creek,Unofficial Recorded,Stream,-46.546472,169.498250,0,0,2
39767,Sharks Head,Official Approved,Point,-40.607667,172.487361,0,0,2
39768,Sharks Teeth,Unofficial Recorded,Hill,-43.702750,170.025306,0,0,2
39769,Sharks Tooth,Unofficial Recorded,Hill,-39.296306,174.065528,0,0,2
39770,Sharks Tooth Hill,Unofficial Recorded,Hill,-46.219889,168.468444,0,0,3
39771,Sharks Tooth Peak,Unofficial Recorded,Hill,-44.529917,168.777056,0,0,3
39772,Sharland Creek,Unofficial Recorded,Stream,-41.272000,173.333667,0,0,2
39773,Sharland Hill,Unofficial Recorded,Hill,-41.286722,173.306750,0,0,2
39774,Sharp Cone,Unofficial Recorded,Hill,-39.134611,175.892667,0,0,2
39775,Sharp Head,Unofficial Recorded,Point,-45.276500,167.110333,0,0,2
39776,Sharp Point,Unofficial Recorded,Point,-36.398333,174.829972,0,0,2
9434,Sharp Point Scenic Reserve,Official Validated,scenic reserve,-36.399444,174.832778,0,0,4
5361,Sharp Stream,Official Assigned,Stream,-36.928222,174.634158,0,0,2
39777,Sharp Stream,Unofficial Recorded,Stream,-37.124028,175.200167,0,0,2
